pipe_id,inner_diameter_mm,outer_diameter_mm,wall_thickness_mm,length_mm,cross_section_area_mm2,volume_liters,size_class,length_class,recommended_max_pressure_bar,material,surface_roughness_um,temperature_rating_c,notes
PIPE-01972,26,30.0,2.0,400,530.93,0.2124,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-01973,26,30.0,2.0,410,530.93,0.2177,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-01974,26,30.0,2.0,420,530.93,0.223,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-01975,26,30.0,2.0,430,530.93,0.2283,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-01976,26,30.0,2.0,440,530.93,0.2336,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-01977,26,30.0,2.0,450,530.93,0.2389,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-01978,26,30.0,2.0,460,530.93,0.2442,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-01979,26,30.0,2.0,470,530.93,0.2495,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-01980,26,30.0,2.0,480,530.93,0.2548,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-01981,26,30.0,2.0,490,530.93,0.2602,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-01982,26,30.0,2.0,500,530.93,0.2655,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-01983,26,30.0,2.0,500,530.93,0.2655,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-01984,26,30.0,2.0,525,530.93,0.2787,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-01985,26,30.0,2.0,550,530.93,0.292,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-01986,26,30.0,2.0,575,530.93,0.3053,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-01987,26,30.0,2.0,600,530.93,0.3186,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-01988,26,30.0,2.0,625,530.93,0.3318,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-01989,26,30.0,2.0,650,530.93,0.3451,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-01990,26,30.0,2.0,675,530.93,0.3584,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-01991,26,30.0,2.0,700,530.93,0.3717,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-01992,26,30.0,2.0,725,530.93,0.3849,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-01993,26,30.0,2.0,750,530.93,0.3982,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-01994,26,30.0,2.0,775,530.93,0.4115,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-01995,26,30.0,2.0,800,530.93,0.4247,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-01996,26,30.0,2.0,825,530.93,0.438,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-01997,26,30.0,2.0,850,530.93,0.4513,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-01998,26,30.0,2.0,875,530.93,0.4646,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-01999,26,30.0,2.0,900,530.93,0.4778,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-02000,26,30.0,2.0,925,530.93,0.4911,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-02001,26,30.0,2.0,950,530.93,0.5044,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-02002,26,30.0,2.0,975,530.93,0.5177,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-02003,26,30.0,2.0,1000,530.93,0.5309,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02004,26,30.0,2.0,1000,530.93,0.5309,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02005,26,30.0,2.0,1050,530.93,0.5575,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02006,26,30.0,2.0,1100,530.93,0.584,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02007,26,30.0,2.0,1150,530.93,0.6106,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02008,26,30.0,2.0,1200,530.93,0.6371,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02009,26,30.0,2.0,1250,530.93,0.6637,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02010,26,30.0,2.0,1300,530.93,0.6902,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02011,26,30.0,2.0,1350,530.93,0.7168,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02012,26,30.0,2.0,1400,530.93,0.7433,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02013,26,30.0,2.0,1450,530.93,0.7698,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02014,26,30.0,2.0,1500,530.93,0.7964,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02015,26,30.0,2.0,1550,530.93,0.8229,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02016,26,30.0,2.0,1600,530.93,0.8495,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02017,26,30.0,2.0,1650,530.93,0.876,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02018,26,30.0,2.0,1700,530.93,0.9026,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02019,26,30.0,2.0,1750,530.93,0.9291,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02020,26,30.0,2.0,1800,530.93,0.9557,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02021,26,30.0,2.0,1850,530.93,0.9822,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02022,26,30.0,2.0,1900,530.93,1.0088,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02023,26,30.0,2.0,1950,530.93,1.0353,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02024,26,30.0,2.0,2000,530.93,1.0619,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02025,27,31.0,2.0,50,572.56,0.0286,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02026,27,31.0,2.0,60,572.56,0.0344,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02027,27,31.0,2.0,70,572.56,0.0401,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02028,27,31.0,2.0,80,572.56,0.0458,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02029,27,31.0,2.0,90,572.56,0.0515,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02030,27,31.0,2.0,100,572.56,0.0573,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02031,27,31.0,2.0,110,572.56,0.063,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02032,27,31.0,2.0,120,572.56,0.0687,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02033,27,31.0,2.0,130,572.56,0.0744,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02034,27,31.0,2.0,140,572.56,0.0802,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02035,27,31.0,2.0,150,572.56,0.0859,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02036,27,31.0,2.0,160,572.56,0.0916,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02037,27,31.0,2.0,170,572.56,0.0973,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02038,27,31.0,2.0,180,572.56,0.1031,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02039,27,31.0,2.0,190,572.56,0.1088,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02040,27,31.0,2.0,200,572.56,0.1145,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02041,27,31.0,2.0,210,572.56,0.1202,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02042,27,31.0,2.0,220,572.56,0.126,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02043,27,31.0,2.0,230,572.56,0.1317,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02044,27,31.0,2.0,240,572.56,0.1374,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02045,27,31.0,2.0,250,572.56,0.1431,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02046,27,31.0,2.0,260,572.56,0.1489,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02047,27,31.0,2.0,270,572.56,0.1546,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02048,27,31.0,2.0,280,572.56,0.1603,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02049,27,31.0,2.0,290,572.56,0.166,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02050,27,31.0,2.0,300,572.56,0.1718,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02051,27,31.0,2.0,310,572.56,0.1775,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02052,27,31.0,2.0,320,572.56,0.1832,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02053,27,31.0,2.0,330,572.56,0.1889,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02054,27,31.0,2.0,340,572.56,0.1947,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02055,27,31.0,2.0,350,572.56,0.2004,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02056,27,31.0,2.0,360,572.56,0.2061,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02057,27,31.0,2.0,370,572.56,0.2118,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02058,27,31.0,2.0,380,572.56,0.2176,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02059,27,31.0,2.0,390,572.56,0.2233,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02060,27,31.0,2.0,400,572.56,0.229,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02061,27,31.0,2.0,410,572.56,0.2347,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02062,27,31.0,2.0,420,572.56,0.2405,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02063,27,31.0,2.0,430,572.56,0.2462,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02064,27,31.0,2.0,440,572.56,0.2519,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02065,27,31.0,2.0,450,572.56,0.2576,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02066,27,31.0,2.0,460,572.56,0.2634,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02067,27,31.0,2.0,470,572.56,0.2691,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02068,27,31.0,2.0,480,572.56,0.2748,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02069,27,31.0,2.0,490,572.56,0.2806,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02070,27,31.0,2.0,500,572.56,0.2863,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-02071,27,31.0,2.0,500,572.56,0.2863,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-02072,27,31.0,2.0,525,572.56,0.3006,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-02073,27,31.0,2.0,550,572.56,0.3149,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-02074,27,31.0,2.0,575,572.56,0.3292,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-02075,27,31.0,2.0,600,572.56,0.3435,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-02076,27,31.0,2.0,625,572.56,0.3578,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-02077,27,31.0,2.0,650,572.56,0.3722,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-02078,27,31.0,2.0,675,572.56,0.3865,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-02079,27,31.0,2.0,700,572.56,0.4008,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-02080,27,31.0,2.0,725,572.56,0.4151,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-02081,27,31.0,2.0,750,572.56,0.4294,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-02082,27,31.0,2.0,775,572.56,0.4437,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-02083,27,31.0,2.0,800,572.56,0.458,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-02084,27,31.0,2.0,825,572.56,0.4724,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-02085,27,31.0,2.0,850,572.56,0.4867,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-02086,27,31.0,2.0,875,572.56,0.501,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-02087,27,31.0,2.0,900,572.56,0.5153,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-02088,27,31.0,2.0,925,572.56,0.5296,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-02089,27,31.0,2.0,950,572.56,0.5439,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-02090,27,31.0,2.0,975,572.56,0.5582,Large,Long,8.0,Stainless Steel 316L,0.8,150,Large Long pipe for PU injection
PIPE-02091,27,31.0,2.0,1000,572.56,0.5726,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02092,27,31.0,2.0,1000,572.56,0.5726,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02093,27,31.0,2.0,1050,572.56,0.6012,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02094,27,31.0,2.0,1100,572.56,0.6298,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02095,27,31.0,2.0,1150,572.56,0.6584,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02096,27,31.0,2.0,1200,572.56,0.6871,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02097,27,31.0,2.0,1250,572.56,0.7157,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02098,27,31.0,2.0,1300,572.56,0.7443,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02099,27,31.0,2.0,1350,572.56,0.7729,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02100,27,31.0,2.0,1400,572.56,0.8016,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02101,27,31.0,2.0,1450,572.56,0.8302,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02102,27,31.0,2.0,1500,572.56,0.8588,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02103,27,31.0,2.0,1550,572.56,0.8875,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02104,27,31.0,2.0,1600,572.56,0.9161,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02105,27,31.0,2.0,1650,572.56,0.9447,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02106,27,31.0,2.0,1700,572.56,0.9733,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02107,27,31.0,2.0,1750,572.56,1.002,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02108,27,31.0,2.0,1800,572.56,1.0306,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02109,27,31.0,2.0,1850,572.56,1.0592,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02110,27,31.0,2.0,1900,572.56,1.0879,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02111,27,31.0,2.0,1950,572.56,1.1165,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02112,27,31.0,2.0,2000,572.56,1.1451,Large,Extra Long,8.0,Stainless Steel 316L,0.8,150,Large Extra Long pipe for PU injection
PIPE-02113,28,32.0,2.0,50,615.75,0.0308,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02114,28,32.0,2.0,60,615.75,0.0369,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02115,28,32.0,2.0,70,615.75,0.0431,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02116,28,32.0,2.0,80,615.75,0.0493,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02117,28,32.0,2.0,90,615.75,0.0554,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02118,28,32.0,2.0,100,615.75,0.0616,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02119,28,32.0,2.0,110,615.75,0.0677,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02120,28,32.0,2.0,120,615.75,0.0739,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02121,28,32.0,2.0,130,615.75,0.08,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02122,28,32.0,2.0,140,615.75,0.0862,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02123,28,32.0,2.0,150,615.75,0.0924,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02124,28,32.0,2.0,160,615.75,0.0985,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02125,28,32.0,2.0,170,615.75,0.1047,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02126,28,32.0,2.0,180,615.75,0.1108,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02127,28,32.0,2.0,190,615.75,0.117,Large,Short,8.0,Stainless Steel 316L,0.8,150,Large Short pipe for PU injection
PIPE-02128,28,32.0,2.0,200,615.75,0.1232,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02129,28,32.0,2.0,210,615.75,0.1293,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02130,28,32.0,2.0,220,615.75,0.1355,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02131,28,32.0,2.0,230,615.75,0.1416,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02132,28,32.0,2.0,240,615.75,0.1478,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02133,28,32.0,2.0,250,615.75,0.1539,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02134,28,32.0,2.0,260,615.75,0.1601,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02135,28,32.0,2.0,270,615.75,0.1663,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02136,28,32.0,2.0,280,615.75,0.1724,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02137,28,32.0,2.0,290,615.75,0.1786,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02138,28,32.0,2.0,300,615.75,0.1847,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02139,28,32.0,2.0,310,615.75,0.1909,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02140,28,32.0,2.0,320,615.75,0.197,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
PIPE-02141,28,32.0,2.0,330,615.75,0.2032,Large,Medium,8.0,Stainless Steel 316L,0.8,150,Large Medium pipe for PU injection
